System Timestamp,GPS Timestamp,Latitude,Longitude,Heading Angle,filename
20:13.1,22/09/2024 11:20,58.386133,26.7145924,307.68752,26986
20:14.1,22/09/2024 11:20,58.3861484,26.714553,306.01192,27008
20:15.1,22/09/2024 11:20,58.3861705,26.7145015,310.28154,27051
20:16.1,22/09/2024 11:20,58.3861977,26.7144379,308.81282,27073
20:17.1,22/09/2024 11:20,58.3862263,26.7143652,306.20862,27095
20:18.1,22/09/2024 11:20,58.3862563,26.7142869,306.35048,27117
20:19.1,22/09/2024 11:20,58.3862872,26.7142067,306.41996,27139
20:20.1,22/09/2024 11:20,58.3863185,26.714126,306.66558,27160
20:21.1,22/09/2024 11:20,58.3863501,26.7140437,306.37986,27182
20:22.1,22/09/2024 11:20,58.3863831,26.7139622,308.05176,27204
20:23.1,22/09/2024 11:20,58.3864155,26.7138787,306.10166,27226
20:24.1,22/09/2024 11:20,58.386448,26.7137977,308.01992,27248
20:25.1,22/09/2024 11:20,58.386479,26.7137183,306.1528,27291
20:26.1,22/09/2024 11:20,58.3865067,26.7136447,305.42304,27313
20:27.1,22/09/2024 11:20,58.3865304,26.713578,303.91544,27335
20:28.1,22/09/2024 11:20,58.3865528,26.7135184,306.55916,27357
20:29.1,22/09/2024 11:20,58.3865754,26.7134584,305.35954,27379
20:30.1,22/09/2024 11:20,58.3865978,26.7133967,304.67158,27400
20:31.1,22/09/2024 11:20,58.3866199,26.7133355,304.42494,27422
20:32.1,22/09/2024 11:20,58.3866429,26.7132759,307.5759,27444
20:33.1,22/09/2024 11:20,58.3866654,26.7132171,305.96462,27466
20:34.1,22/09/2024 11:20,58.3866878,26.7131612,307.74932,27488
20:35.1,22/09/2024 11:20,58.3867077,26.7131105,306.59,27531
20:36.1,22/09/2024 11:20,58.3867246,26.7130638,303.66448,27553
20:37.1,22/09/2024 11:20,58.3867361,26.713031,304.2642,27575
20:38.1,22/09/2024 11:20,58.3867394,26.7130134,278.84084,27597
20:39.1,22/09/2024 11:20,58.3867384,26.7129908,265.63204,27619
20:40.1,22/09/2024 11:20,58.3867373,26.7129589,269.7225,27640
20:41.1,22/09/2024 11:20,58.3867331,26.7129234,253.0392,27662
20:42.1,22/09/2024 11:20,58.3867232,26.7128879,237.8968,27684
20:43.1,22/09/2024 11:20,58.3867107,26.7128637,218.59838,27706
20:44.1,22/09/2024 11:20,58.3866991,26.7128486,211.99926,27728
20:45.1,22/09/2024 11:20,58.3866827,26.7128312,208.4232,27771
20:46.1,22/09/2024 11:20,58.3866614,26.7128071,211.63536,27793
20:47.1,22/09/2024 11:20,58.3866365,26.7127728,217.27878,27815
20:48.1,22/09/2024 11:20,58.3866059,26.7127301,215.61158,27837
20:49.1,22/09/2024 11:20,58.3865705,26.7126804,216.59286,27859
20:50.1,22/09/2024 11:20,58.3865356,26.7126311,216.70768,27880
20:51.1,22/09/2024 11:20,58.3865079,26.7125898,218.8152,27902
20:52.1,22/09/2024 11:20,58.386489,26.7125602,219.76796,27924
20:53.1,22/09/2024 11:20,58.386475,26.7125382,219.80978,27946
20:54.1,22/09/2024 11:20,58.3864581,26.7125128,218.05914,27968
20:55.1,22/09/2024 11:20,58.3864337,26.7124811,213.1252,28011
20:56.1,22/09/2024 11:20,58.3864015,26.7124407,213.47942,28033
20:57.1,22/09/2024 11:20,58.3863637,26.7123918,214.39874,28055
20:58.1,22/09/2024 11:20,58.3863231,26.7123373,215.2664,28077
20:59.1,22/09/2024 11:20,58.3862816,26.7122798,216.17036,28099
21:00.1,22/09/2024 11:21,58.3862395,26.7122224,215.09966,28120
21:01.1,22/09/2024 11:21,58.3861986,26.7121624,218.4257,28142
21:02.1,22/09/2024 11:21,58.3861592,26.7121025,218.492,28164
21:03.1,22/09/2024 11:21,58.3861228,26.7120493,216.82026,28186
21:04.1,22/09/2024 11:21,58.3860868,26.7119983,216.33374,28208
21:05.1,22/09/2024 11:21,58.3860518,26.7119496,215.849,28251
21:06.1,22/09/2024 11:21,58.3860178,26.7119032,215.204,28273
21:07.1,22/09/2024 11:21,58.3859848,26.7118582,215.66452,28295
21:08.1,22/09/2024 11:21,58.3859529,26.7118147,215.19942,28317
21:09.1,22/09/2024 11:21,58.3859221,26.7117687,219.36704,28339
21:10.1,22/09/2024 11:21,58.3858909,26.7117196,219.55446,28360
21:11.1,22/09/2024 11:21,58.3858566,26.7116702,215.73426,28382
21:12.1,22/09/2024 11:21,58.3858208,26.7116179,218.09512,28404
21:13.1,22/09/2024 11:21,58.3857868,26.7115649,219.69642,28426
21:14.1,22/09/2024 11:21,58.3857538,26.7115172,215.80746,28448
21:15.1,22/09/2024 11:21,58.3857228,26.7114698,220.01878,28491
21:16.1,22/09/2024 11:21,58.3856927,26.7114217,219.89554,28513
21:17.1,22/09/2024 11:21,58.3856605,26.7113754,215.87506,28535
21:18.1,22/09/2024 11:21,58.385628,26.7113272,218.1567,28557
21:19.1,22/09/2024 11:21,58.3855938,26.7112808,214.56898,28579
21:20.1,22/09/2024 11:21,58.3855593,26.7112314,217.76628,28600
21:21.1,22/09/2024 11:21,58.3855252,26.711179,219.05116,28622
21:22.1,22/09/2024 11:21,58.3854889,26.7111299,213.92478,28644
21:23.1,22/09/2024 11:21,58.3854509,26.711081,214.14752,28666
21:24.1,22/09/2024 11:21,58.3854141,26.7110315,215.84968,28688
21:25.1,22/09/2024 11:21,58.3853777,26.7109837,213.71596,28731
21:26.1,22/09/2024 11:21,58.3853413,26.7109343,216.2038,28753
21:27.1,22/09/2024 11:21,58.3853089,26.7108887,216.52854,28775
21:28.1,22/09/2024 11:21,58.3852825,26.7108481,220.29148,28797
21:29.1,22/09/2024 11:21,58.3852544,26.7108078,215.84136,28819
21:30.1,22/09/2024 11:21,58.3852232,26.7107651,215.6809,28840
21:31.1,22/09/2024 11:21,58.3851936,26.7107188,221.02638,28862
21:32.1,22/09/2024 11:21,58.3851643,26.7106711,220.11568,28884
21:33.1,22/09/2024 11:21,58.3851309,26.7106302,210.04162,28906
21:34.1,22/09/2024 11:21,58.385099,26.7105881,216.43108,28928
21:35.1,22/09/2024 11:21,58.3850713,26.7105526,212.6833,28971
21:36.1,22/09/2024 11:21,58.3850542,26.71053,216.29206,28993
21:37.1,22/09/2024 11:21,58.3850466,26.7105139,238.36388,29015
21:38.1,22/09/2024 11:21,58.3850397,26.7105014,217.57492,29037
21:39.1,22/09/2024 11:21,58.3850308,26.7104962,186.26156,29059
21:40.1,22/09/2024 11:21,58.3850183,26.710504,153.56838,29080
21:41.1,22/09/2024 11:21,58.3849995,26.7105285,144.17606,29102
21:42.1,22/09/2024 11:21,58.384975,26.7105676,139.5169,29124
21:43.1,22/09/2024 11:21,58.3849457,26.7106182,137.1833,29146
21:44.1,22/09/2024 11:21,58.3849159,26.7106682,138.83268,29168
21:45.1,22/09/2024 11:21,58.3848883,26.7107105,141.84418,29211
21:46.1,22/09/2024 11:21,58.3848616,26.7107512,140.83324,29233
21:47.1,22/09/2024 11:21,58.3848373,26.7107908,137.92886,29255
21:48.1,22/09/2024 11:21,58.3848162,26.7108296,133.76436,29277
21:49.1,22/09/2024 11:21,58.3847953,26.7108704,132.13842,29299
21:50.1,22/09/2024 11:21,58.3847713,26.7109144,137.37886,29320
21:51.1,22/09/2024 11:21,58.3847451,26.7109612,136.55158,29342
21:52.1,22/09/2024 11:21,58.3847158,26.7110086,140.55238,29364
21:53.1,22/09/2024 11:21,58.3846836,26.7110577,141.13816,29386
21:54.1,22/09/2024 11:21,58.3846496,26.7111126,138.67314,29408
21:55.1,22/09/2024 11:21,58.384613,26.7111694,141.04552,29451
21:56.1,22/09/2024 11:21,58.384578,26.7112245,138.76556,29473
21:57.1,22/09/2024 11:21,58.3845499,26.711278,132.91552,29495
21:58.1,22/09/2024 11:21,58.3845216,26.7113267,139.98642,29517
21:59.1,22/09/2024 11:21,58.3844888,26.7113778,142.69546,29539
22:00.1,22/09/2024 11:22,58.3844536,26.7114341,140.98196,29560
22:01.1,22/09/2024 11:22,58.384417,26.7114947,139.8034,29582
22:02.1,22/09/2024 11:22,58.3843789,26.7115565,141.2124,29604
22:03.1,22/09/2024 11:22,58.3843392,26.7116156,143.38414,29626
22:04.1,22/09/2024 11:22,58.3843002,26.7116746,141.72798,29648
22:05.1,22/09/2024 11:22,58.3842635,26.7117315,140.7499,29691
22:06.1,22/09/2024 11:22,58.3842257,26.7117874,142.62554,29713
22:07.1,22/09/2024 11:22,58.3841868,26.711845,141.77678,29735
22:08.1,22/09/2024 11:22,58.3841467,26.7119033,142.95434,29757
22:09.1,22/09/2024 11:22,58.3841102,26.7119529,144.42228,29779
22:10.1,22/09/2024 11:22,58.3840786,26.7119982,141.42548,29800
22:11.1,22/09/2024 11:22,58.3840479,26.712047,139.67962,29822
22:12.1,22/09/2024 11:22,58.3840169,26.7120968,139.11138,29844
22:13.1,22/09/2024 11:22,58.3839844,26.7121445,143.13088,29866
22:14.1,22/09/2024 11:22,58.3839534,26.7121905,141.02646,29888
22:15.1,22/09/2024 11:22,58.383922,26.7122369,141.91812,29931
22:16.1,22/09/2024 11:22,58.3838877,26.7122849,143.76778,29953
22:17.1,22/09/2024 11:22,58.3838534,26.7123361,140.65,29975
22:18.1,22/09/2024 11:22,58.3838187,26.7123877,141.83918,29997
22:19.1,22/09/2024 11:22,58.3837849,26.7124361,143.4949,30019
22:20.1,22/09/2024 11:22,58.3837537,26.7124845,138.80932,30040
22:21.1,22/09/2024 11:22,58.3837272,26.7125282,137.67442,30062
22:22.1,22/09/2024 11:22,58.3837063,26.7125701,133.94098,30084
22:23.1,22/09/2024 11:22,58.3836851,26.7126123,136.97438,30106
22:24.1,22/09/2024 11:22,58.3836614,26.7126538,140.17208,30128
22:25.1,22/09/2024 11:22,58.3836355,26.7126983,137.37638,30171
22:26.1,22/09/2024 11:22,58.3836071,26.7127446,139.72078,30193
22:27.1,22/09/2024 11:22,58.3835827,26.7127878,135.41668,30215
22:28.1,22/09/2024 11:22,58.3835627,26.7128297,132.3335,30237
22:29.1,22/09/2024 11:22,58.3835423,26.712868,138.27998,30259
22:30.1,22/09/2024 11:22,58.3835168,26.7129085,141.6024,30280
22:31.1,22/09/2024 11:22,58.3834877,26.7129538,140.67012,30302
22:32.1,22/09/2024 11:22,58.3834608,26.7129993,136.74558,30324
22:33.1,22/09/2024 11:22,58.3834383,26.7130467,130.44052,30346
22:34.1,22/09/2024 11:22,58.3834163,26.7130941,133.44352,30368
22:35.1,22/09/2024 11:22,58.3833912,26.7131352,142.54498,30411
22:36.1,22/09/2024 11:22,58.3833665,26.713178,135.42234,30433
22:37.1,22/09/2024 11:22,58.3833395,26.7132274,136.5349,30455
22:38.1,22/09/2024 11:22,58.383309,26.7132817,137.14702,30477
22:39.1,22/09/2024 11:22,58.383281,26.7133356,133.44696,30499
22:40.1,22/09/2024 11:22,58.3832527,26.7133926,134.06182,30520
22:41.1,22/09/2024 11:22,58.3832236,26.7134475,136.71052,30542
22:42.1,22/09/2024 11:22,58.3831992,26.7134911,137.9322,30564
22:43.1,22/09/2024 11:22,58.3831863,26.7135169,127.30956,30586
22:44.1,22/09/2024 11:22,58.3831767,26.7135342,136.19528,30608
22:45.1,22/09/2024 11:22,58.38316,26.7135615,137.71044,30651
22:46.1,22/09/2024 11:22,58.383138,26.7135975,138.95808,30673
22:47.1,22/09/2024 11:22,58.383122,26.7136265,131.32816,30695
22:48.1,22/09/2024 11:22,58.3831067,26.7136551,137.6928,30717
22:49.1,22/09/2024 11:22,58.3830849,26.7136947,138.08906,30739
22:50.1,22/09/2024 11:22,58.383057,26.7137472,135.45002,30760
22:51.1,22/09/2024 11:22,58.3830252,26.7138041,138.55736,30782
22:52.1,22/09/2024 11:22,58.3829944,26.7138567,138.63978,30804
22:53.1,22/09/2024 11:22,58.3829685,26.7139068,133.37594,30826
22:54.1,22/09/2024 11:22,58.3829449,26.7139586,130.67568,30848
22:55.1,22/09/2024 11:22,58.3829186,26.7140064,139.42398,30891
22:56.1,22/09/2024 11:22,58.3828896,26.7140541,139.04466,30913
22:57.1,22/09/2024 11:22,58.3828605,26.7141028,139.00634,30935
22:58.1,22/09/2024 11:22,58.3828318,26.7141516,138.09152,30957
22:59.1,22/09/2024 11:22,58.382804,26.7141991,137.85544,30979
23:00.1,22/09/2024 11:23,58.3827756,26.7142501,136.37372,31000
23:01.1,22/09/2024 11:23,58.3827475,26.7143007,136.7218,31022
23:02.1,22/09/2024 11:23,58.3827208,26.7143503,135.6391,31044
23:03.1,22/09/2024 11:23,58.3826977,26.7143948,135.18586,31066
23:04.1,22/09/2024 11:23,58.3826784,26.7144304,135.91322,31088
23:05.1,22/09/2024 11:23,58.3826613,26.7144618,136.13596,31131
23:06.1,22/09/2024 11:23,58.3826459,26.7144892,137.72612,31153
23:07.1,22/09/2024 11:23,58.382633,26.7145156,129.91456,31175
23:08.1,22/09/2024 11:23,58.3826258,26.7145454,107.253,31197
23:09.1,22/09/2024 11:23,58.382624,26.714579,91.9251,31219
23:10.1,22/09/2024 11:23,58.3826223,26.7146156,96.1041,31240
23:11.1,22/09/2024 11:23,58.3826169,26.7146657,103.50958,31262
23:12.1,22/09/2024 11:23,58.3826057,26.7147114,120.5923,31284
23:13.1,22/09/2024 11:23,58.3825857,26.7147346,161.53634,31306
23:14.1,22/09/2024 11:23,58.3825624,26.7147287,198.64374,31328
23:15.1,22/09/2024 11:23,58.3825397,26.7147083,208.46208,31371
23:16.1,22/09/2024 11:23,58.3825174,26.714693,196.20176,31393
23:17.1,22/09/2024 11:23,58.3824951,26.714694,171.27426,31415
23:18.1,22/09/2024 11:23,58.3824728,26.7147132,149.91276,31437
23:19.1,22/09/2024 11:23,58.3824542,26.7147572,121.54202,31459
23:20.1,22/09/2024 11:23,58.3824413,26.7148134,109.67398,31480
23:21.1,22/09/2024 11:23,58.3824323,26.7148685,106.22354,31502
23:22.1,22/09/2024 11:23,58.3824223,26.7149119,117.12288,31524
23:23.1,22/09/2024 11:23,58.3824092,26.7149338,151.648,31546
23:24.1,22/09/2024 11:23,58.3823891,26.7149375,181.1234,31568
23:25.1,22/09/2024 11:23,58.3823649,26.7149296,193.03756,31611
23:26.1,22/09/2024 11:23,58.3823416,26.7149095,209.53728,31633
23:27.1,22/09/2024 11:23,58.3823307,26.7148748,252.43514,31655
23:28.1,22/09/2024 11:23,58.3823393,26.7148374,306.82412,31677
23:29.1,22/09/2024 11:23,58.3823531,26.7147987,303.71728,31699
23:30.1,22/09/2024 11:23,58.3823628,26.7147527,288.34382,31720
23:31.1,22/09/2024 11:23,58.3823662,26.7147023,273.10886,31742
23:32.1,22/09/2024 11:23,58.3823609,26.7146521,254.40534,31764
23:33.1,22/09/2024 11:23,58.3823513,26.7146083,244.75136,31786
23:34.1,22/09/2024 11:23,58.3823392,26.714573,235.65546,31808
23:35.1,22/09/2024 11:23,58.3823255,26.7145374,235.02504,31851
23:36.1,22/09/2024 11:23,58.3823045,26.7145028,216.64936,31873
23:37.1,22/09/2024 11:23,58.3822735,26.7144688,208.1815,31895
23:38.1,22/09/2024 11:23,58.3822366,26.7144322,206.97952,31917
23:39.1,22/09/2024 11:23,58.3821957,26.7143942,205.72594,31939
23:40.1,22/09/2024 11:23,58.3821528,26.7143527,207.54644,31960
23:41.1,22/09/2024 11:23,58.38211,26.7143023,213.75098,31982
23:42.1,22/09/2024 11:23,58.382074,26.7142347,226.7833,32004
23:43.1,22/09/2024 11:23,58.3820408,26.7141653,228.65316,32026
23:44.1,22/09/2024 11:23,58.3820102,26.7140939,231.91572,32048
23:45.1,22/09/2024 11:23,58.3819815,26.7140206,234.18708,32091
23:46.1,22/09/2024 11:23,58.3819545,26.7139463,235.4943,32113
23:47.1,22/09/2024 11:23,58.3819273,26.7138729,234.1144,32135
23:48.1,22/09/2024 11:23,58.3819008,26.7137981,236.6304,32157
23:49.1,22/09/2024 11:23,58.3818755,26.7137226,237.67584,32179
23:50.1,22/09/2024 11:23,58.3818491,26.7136491,234.62078,32200
23:51.1,22/09/2024 11:23,58.3818221,26.7135762,234.80978,32222
23:52.1,22/09/2024 11:23,58.3817951,26.7135039,234.52256,32244
23:53.1,22/09/2024 11:23,58.3817683,26.7134302,235.42716,32266
23:54.1,22/09/2024 11:23,58.3817412,26.7133542,235.62674,32288
23:55.1,22/09/2024 11:23,58.3817156,26.7132764,238.25938,32331
23:56.1,22/09/2024 11:23,58.3816916,26.7132016,239.9657,32353
23:57.1,22/09/2024 11:23,58.3816646,26.7131263,235.7325,32375
23:58.1,22/09/2024 11:23,58.3816358,26.7130527,232.53428,32397
23:59.1,22/09/2024 11:23,58.381605,26.7129826,229.3666,32419
24:00.1,22/09/2024 11:24,58.3815712,26.7129166,224.34694,32440
24:01.1,22/09/2024 11:24,58.3815336,26.7128554,219.12098,32462
24:02.1,22/09/2024 11:24,58.381497,26.7128023,216.58528,32484
24:03.1,22/09/2024 11:24,58.3814624,26.7127565,214.62732,32506
24:04.1,22/09/2024 11:24,58.3814297,26.7127218,206.77878,32528
24:05.1,22/09/2024 11:24,58.3814012,26.7126999,199.43672,32571
24:06.1,22/09/2024 11:24,58.3813745,26.7126881,190.10442,32593
24:07.1,22/09/2024 11:24,58.3813508,26.7126809,188.43268,32615
24:08.1,22/09/2024 11:24,58.3813349,26.712673,199.79364,32637
24:09.1,22/09/2024 11:24,58.3813261,26.7126625,224.73714,32659
24:10.1,22/09/2024 11:24,58.3813201,26.71264,251.5813,32680
24:11.1,22/09/2024 11:24,58.381313,26.7126031,250.9065,32702
24:12.1,22/09/2024 11:24,58.3813062,26.7125558,258.19956,32724
24:13.1,22/09/2024 11:24,58.3813075,26.7125048,280.8662,32746
24:14.1,22/09/2024 11:24,58.3813228,26.7124615,314.6964,32768
24:15.1,22/09/2024 11:24,58.3813446,26.7124245,320.222,32811
24:16.1,22/09/2024 11:24,58.3813635,26.7123723,300.16988,32833
24:17.1,22/09/2024 11:24,58.3813725,26.7123053,278.93196,32855
24:18.1,22/09/2024 11:24,58.381376,26.7122325,275.72036,32877
24:19.1,22/09/2024 11:24,58.3813796,26.7121589,276.50624,32899
24:20.1,22/09/2024 11:24,58.3813863,26.7120832,282.07924,32920
24:21.1,22/09/2024 11:24,58.3813968,26.7120069,287.13318,32942
24:22.1,22/09/2024 11:24,58.3814076,26.7119291,284.83856,32964
24:23.1,22/09/2024 11:24,58.3814172,26.7118492,283.39434,32986
24:24.1,22/09/2024 11:24,58.3814285,26.7117701,287.03498,33008
24:25.1,22/09/2024 11:24,58.3814393,26.7116949,285.50172,33051
24:26.1,22/09/2024 11:24,58.3814487,26.7116225,284.06352,33073
24:27.1,22/09/2024 11:24,58.3814571,26.7115527,283.28642,33095
24:28.1,22/09/2024 11:24,58.3814648,26.7114862,282.63918,33117
24:29.1,22/09/2024 11:24,58.3814715,26.711422,281.14864,33139
24:30.1,22/09/2024 11:24,58.3814799,26.7113621,287.25356,33160
24:31.1,22/09/2024 11:24,58.3814895,26.7113058,289.32706,33182
24:32.1,22/09/2024 11:24,58.3814989,26.711252,288.7082,33204
24:33.1,22/09/2024 11:24,58.3815066,26.7111998,284.67188,33226
24:34.1,22/09/2024 11:24,58.3815135,26.7111505,285.55258,33248
24:35.1,22/09/2024 11:24,58.3815205,26.7111004,285.28962,33291
24:36.1,22/09/2024 11:24,58.3815304,26.7110464,290.91054,33313
24:37.1,22/09/2024 11:24,58.3815459,26.7109936,302.8178,33335
24:38.1,22/09/2024 11:24,58.3815696,26.7109419,314.0171,33357
24:39.1,22/09/2024 11:24,58.381601,26.7108915,322.15162,33379
24:40.1,22/09/2024 11:24,58.3816363,26.7108415,324.35222,33400
24:41.1,22/09/2024 11:24,58.3816698,26.710801,328.78834,33422
24:42.1,22/09/2024 11:24,58.3816984,26.7107653,326.05198,33444
24:43.1,22/09/2024 11:24,58.3817218,26.7107305,319.72586,33466
24:44.1,22/09/2024 11:24,58.3817488,26.7106934,325.4892,33488
24:45.1,22/09/2024 11:24,58.3817786,26.7106508,322.03782,33531
24:46.1,22/09/2024 11:24,58.3818082,26.7106091,324.12878,33553
24:47.1,22/09/2024 11:24,58.3818379,26.71057,325.87524,33575
24:48.1,22/09/2024 11:24,58.3818688,26.71053,325.44112,33597
24:49.1,22/09/2024 11:24,58.3818982,26.7104888,322.72882,33619
24:50.1,22/09/2024 11:24,58.3819265,26.7104485,322.85928,33640
24:51.1,22/09/2024 11:24,58.3819527,26.7104021,315.45544,33662
24:52.1,22/09/2024 11:24,58.3819762,26.7103506,309.40396,33684
24:53.1,22/09/2024 11:24,58.3819993,26.7102965,309.24332,33706
24:54.1,22/09/2024 11:24,58.3820241,26.7102425,311.74812,33728
24:55.1,22/09/2024 11:24,58.382048,26.7101893,310.0098,33771
24:56.1,22/09/2024 11:24,58.3820692,26.710141,310.2824,33793
24:57.1,22/09/2024 11:24,58.3820887,26.7100959,309.4515,33815
24:58.1,22/09/2024 11:24,58.3821098,26.7100529,314.33798,33837
24:59.1,22/09/2024 11:24,58.3821313,26.7100126,315.748,33859
25:00.1,22/09/2024 11:25,58.3821496,26.7099775,314.0897,33880
25:01.1,22/09/2024 11:25,58.3821657,26.709944,311.03534,33902
25:02.1,22/09/2024 11:25,58.3821795,26.7099122,309.55324,33924
25:03.1,22/09/2024 11:25,58.3821898,26.7098902,317.90074,33946
25:04.1,22/09/2024 11:25,58.3822028,26.7098738,330.60444,33968
25:05.1,22/09/2024 11:25,58.3822188,26.7098538,325.93848,34011
25:06.1,22/09/2024 11:25,58.3822367,26.7098252,319.92548,34033
25:07.1,22/09/2024 11:25,58.382254,26.7097987,323.72058,34055
25:08.1,22/09/2024 11:25,58.3822729,26.7097937,5.72021,34077
25:09.1,22/09/2024 11:25,58.3822951,26.7098127,30.14118,34099
25:10.1,22/09/2024 11:25,58.3823192,26.7098393,30.09926,34120
25:11.1,22/09/2024 11:25,58.3823401,26.7098651,34.12924,34142
25:12.1,22/09/2024 11:25,58.3823527,26.7098889,51.50305,34164
25:13.1,22/09/2024 11:25,58.3823618,26.7099205,64.2991,34186
25:14.1,22/09/2024 11:25,58.382378,26.7099553,42.96038,34208
25:15.1,22/09/2024 11:25,58.382402,26.7100002,44.88982,34251
25:16.1,22/09/2024 11:25,58.3824287,26.7100513,45.27883,34273
25:17.1,22/09/2024 11:25,58.3824554,26.7101022,45.05318,34295
25:18.1,22/09/2024 11:25,58.3824839,26.710148,38.1754,34317
25:19.1,22/09/2024 11:25,58.382509,26.7101926,45.12354,34339
25:20.1,22/09/2024 11:25,58.3825354,26.7102408,43.08436,34360
25:21.1,22/09/2024 11:25,58.382563,26.7102919,44.24526,34382
25:22.1,22/09/2024 11:25,58.3825908,26.7103445,44.62576,34404
25:23.1,22/09/2024 11:25,58.3826184,26.7103957,43.86999,34426
25:24.1,22/09/2024 11:25,58.3826448,26.7104447,43.55363,34448
25:25.1,22/09/2024 11:25,58.3826698,26.7104895,41.6812,34491
25:26.1,22/09/2024 11:25,58.3826976,26.7105329,37.54102,34513
25:27.1,22/09/2024 11:25,58.3827256,26.7105796,41.93491,34535
25:28.1,22/09/2024 11:25,58.3827511,26.7106268,45.05926,34557
25:29.1,22/09/2024 11:25,58.3827751,26.710672,44.92214,34579
25:30.1,22/09/2024 11:25,58.3827969,26.7107149,46.86603,34600
25:31.1,22/09/2024 11:25,58.3828169,26.7107538,45.63241,34622
25:32.1,22/09/2024 11:25,58.3828345,26.7107886,46.68283,34644
25:33.1,22/09/2024 11:25,58.3828512,26.7108202,44.16138,34666
25:34.1,22/09/2024 11:25,58.3828694,26.7108452,31.88553,34688
25:35.1,22/09/2024 11:25,58.3828922,26.7108631,18.50002,34731
25:36.1,22/09/2024 11:25,58.3829164,26.7108701,3.708,34753
25:37.1,22/09/2024 11:25,58.3829413,26.7108597,341.77456,34775
25:38.1,22/09/2024 11:25,58.3829665,26.7108305,324.31456,34797
25:39.1,22/09/2024 11:25,58.3829887,26.7107824,306.76632,34819
25:40.1,22/09/2024 11:25,58.383009,26.7107211,300.97422,34840
25:41.1,22/09/2024 11:25,58.3830311,26.7106524,301.72648,34862
25:42.1,22/09/2024 11:25,58.3830545,26.7105803,301.79442,34884
25:43.1,22/09/2024 11:25,58.3830769,26.7105122,302.39878,34906
25:44.1,22/09/2024 11:25,58.3830969,26.7104518,302.39314,34928
25:45.1,22/09/2024 11:25,58.3831125,26.7103999,298.45044,34971
25:46.1,22/09/2024 11:25,58.3831271,26.7103511,300.1854,34993
25:47.1,22/09/2024 11:25,58.3831426,26.7102984,298.30038,35015
25:48.1,22/09/2024 11:25,58.3831612,26.7102412,302.63224,35037
25:49.1,22/09/2024 11:25,58.3831786,26.7101843,299.03716,35059
25:50.1,22/09/2024 11:25,58.3831965,26.7101288,303.10144,35080
25:51.1,22/09/2024 11:25,58.3832132,26.7100754,299.41948,35102
25:52.1,22/09/2024 11:25,58.3832303,26.7100259,304.72688,35124
25:53.1,22/09/2024 11:25,58.3832486,26.709975,304.24114,35146
25:54.1,22/09/2024 11:25,58.3832662,26.7099262,304.28922,35168
25:55.1,22/09/2024 11:25,58.3832813,26.7098844,304.56456,35211
25:56.1,22/09/2024 11:25,58.3832942,26.7098477,303.72034,35233
25:57.1,22/09/2024 11:25,58.3833067,26.7098209,316.26328,35255
25:58.1,22/09/2024 11:25,58.3833218,26.7097948,318.51808,35277
25:59.1,22/09/2024 11:25,58.3833406,26.7097706,328.28518,35299
26:00.1,22/09/2024 11:26,58.3833589,26.7097418,317.07514,35320
26:01.1,22/09/2024 11:26,58.3833738,26.7097017,299.94154,35342
26:02.1,22/09/2024 11:26,58.3833871,26.7096496,294.16712,35364
26:03.1,22/09/2024 11:26,58.3834017,26.7095897,294.90348,35386
26:04.1,22/09/2024 11:26,58.3834193,26.7095227,296.8126,35408
26:05.1,22/09/2024 11:26,58.3834397,26.7094539,300.54188,35451
26:06.1,22/09/2024 11:26,58.3834648,26.7093871,307.47286,35473
26:07.1,22/09/2024 11:26,58.3834938,26.7093235,312.33858,35495
26:08.1,22/09/2024 11:26,58.3835242,26.7092585,311.62706,35517
26:09.1,22/09/2024 11:26,58.3835533,26.7091881,307.04638,35539
26:10.1,22/09/2024 11:26,58.3835794,26.7091146,302.84754,35560
26:11.1,22/09/2024 11:26,58.3836002,26.7090428,297.1992,35582
26:12.1,22/09/2024 11:26,58.3836162,26.708974,292.17556,35604
26:13.1,22/09/2024 11:26,58.383629,26.708908,289.36872,35626
26:14.1,22/09/2024 11:26,58.3836435,26.7088493,297.69664,35648
26:15.1,22/09/2024 11:26,58.3836617,26.708792,302.80228,35691
26:16.1,22/09/2024 11:26,58.3836822,26.7087272,300.26088,35713
26:17.1,22/09/2024 11:26,58.3837011,26.7086547,294.5352,35735
26:18.1,22/09/2024 11:26,58.3837183,26.7085804,293.5367,35757
26:19.1,22/09/2024 11:26,58.3837356,26.7085025,292.56104,35779
26:20.1,22/09/2024 11:26,58.3837534,26.7084294,295.9162,35800
26:21.1,22/09/2024 11:26,58.3837696,26.7083713,299.35022,35822
26:22.1,22/09/2024 11:26,58.3837885,26.7083338,321.94928,35844
26:23.1,22/09/2024 11:26,58.3838075,26.7083178,345.80104,35866
26:24.1,22/09/2024 11:26,58.3838265,26.7083206,13.92032,35888
26:25.1,22/09/2024 11:26,58.3838463,26.708334,23.55589,35931
26:26.1,22/09/2024 11:26,58.3838666,26.7083528,28.53817,35953
26:27.1,22/09/2024 11:26,58.3838882,26.7083768,32.32426,35975
26:28.1,22/09/2024 11:26,58.3839145,26.7084042,28.31634,35997
26:29.1,22/09/2024 11:26,58.3839402,26.7084339,33.16258,36019
26:30.1,22/09/2024 11:26,58.3839634,26.7084631,34.76644,36040
26:31.1,22/09/2024 11:26,58.383983,26.7084896,37.30137,36062
